state,category,number,date
california,Senior Facilities/Communities,"16,398",2022-06-30
california,Disability/AFN Organizations,"2,391",2022-06-30
california,Non-Profit Organizations,"28,251",2022-06-30
california,Neighborhood Groups,"13,550",2022-06-30
california,Preparedness Organizations,"1,723",2022-06-30
california,Faith-based Organizations,"127,829",2022-06-30
california,"Museums, Libraries, Parks, etc.","1,735",2022-06-30
california,Animal Shelter/Service Providers,110,2022-06-30
california,Agriculture/Livestock Sector,0,2022-06-30
california,Volunteer Radio Groups,365,2022-06-30
california,Science/Engineering Organizations,182,2022-06-30
california,Media Organizations,0,2022-06-30
california,Other,"23,565",2022-06-30
centralus,Individuals/Families,134,2022-06-30
centralus,Childcare and Pre-Schools,700,2022-06-30
centralus,K-12 Schools and Districts,"570,625",2022-06-30
centralus,Colleges and Universities,"42,725",2022-06-30
centralus,Local Government,"3,363",2022-06-30
centralus,State Government,"20,894",2022-06-30
centralus,Federal/National Government (Including Military),"15,000",2022-06-30
centralus,Tribes/Indigenous Peoples,0,2022-06-30
centralus,Businesses,"43,201",2022-06-30
centralus,Hotels and Other Lodgings,0,2022-06-30
centralus,Healthcare,"17,477",2022-06-30
centralus,Senior Facilities/Communities,525,2022-06-30
centralus,Disability/AFN Organizations,250,2022-06-30
centralus,Non-Profit Organizations,480,2022-06-30
centralus,Neighborhood Groups,0,2022-06-30
centralus,Preparedness Organizations,4,2022-06-30
centralus,Faith-based Organizations,"30,000",2022-06-30
centralus,"Museums, Libraries, Parks, etc.",308,2022-06-30
centralus,Animal Shelter/Service Providers,0,2022-06-30
centralus,Agriculture/Livestock Sector,0,2022-06-30
centralus,Volunteer Radio Groups,14,2022-06-30
centralus,Science/Engineering Organizations,0,2022-06-30
centralus,Media Organizations,0,2022-06-30
centralus,Other,"2,200",2022-06-30
cnmi,Individuals/Families,0,2022-06-30
cnmi,Childcare and Pre-Schools,0,2022-06-30
cnmi,K-12 Schools and Districts,0,2022-06-30
cnmi,Colleges and Universities,0,2022-06-30
cnmi,Local Government,0,2022-06-30
cnmi,State Government,0,2022-06-30
cnmi,Federal/National Government (Including Military),0,2022-06-30
cnmi,Businesses,0,2022-06-30
cnmi,Hotels and Other Lodgings,0,2022-06-30
cnmi,Healthcare,0,2022-06-30
cnmi,Senior Facilities/Communities,0,2022-06-30
cnmi,Disability/AFN Organizations,0,2022-06-30
cnmi,Non-Profit Organizations,0,2022-06-30
cnmi,Neighborhood Groups,0,2022-06-30
cnmi,Preparedness Organizations,0,2022-06-30
cnmi,Faith-based Organizations,0,2022-06-30
cnmi,"Museums, Libraries, Parks, etc.",0,2022-06-30
cnmi,Animal Shelter/Service Providers,0,2022-06-30
cnmi,Agriculture/Livestock Sector,0,2022-06-30
cnmi,Volunteer Radio Groups,0,2022-06-30
cnmi,Science/Engineering Organizations,0,2022-06-30
cnmi,Media Organizations,0,2022-06-30
cnmi,Other,0,2022-06-30
colorado,Individuals/Families,7,2022-06-30
colorado,Childcare and Pre-Schools,0,2022-06-30
colorado,K-12 Schools and Districts,0,2022-06-30
colorado,Colleges and Universities,0,2022-06-30
colorado,Local Government,0,2022-06-30
colorado,State Government,0,2022-06-30
colorado,Federal/National Government (Including Military),0,2022-06-30
colorado,Tribes/Indigenous Peoples,0,2022-06-30
colorado,Businesses,0,2022-06-30
colorado,Hotels and Other Lodgings,0,2022-06-30
colorado,Healthcare,423,2022-06-30
colorado,Senior Facilities/Communities,0,2022-06-30
colorado,Disability/AFN Organizations,0,2022-06-30
colorado,Non-Profit Organizations,0,2022-06-30
colorado,Neighborhood Groups,0,2022-06-30
colorado,Preparedness Organizations,0,2022-06-30
colorado,Faith-based Organizations,0,2022-06-30
colorado,"Museums, Libraries, Parks, etc.",0,2022-06-30
colorado,Animal Shelter/Service Providers,0,2022-06-30
colorado,Agriculture/Livestock Sector,0,2022-06-30
colorado,Volunteer Radio Groups,0,2022-06-30
colorado,Science/Engineering Organizations,0,2022-06-30
colorado,Media Organizations,0,2022-06-30
colorado,Other,0,2022-06-30
guam,Individuals/Families,0,2022-06-30
guam,Childcare and Pre-Schools,0,2022-06-30
guam,K-12 Schools and Districts,0,2022-06-30
guam,Colleges and Universities,0,2022-06-30
guam,Local Government,0,2022-06-30
guam,Federal/National Government (Including Military),0,2022-06-30
guam,Businesses,0,2022-06-30
guam,Hotels and Other Lodgings,0,2022-06-30
guam,Healthcare,0,2022-06-30
guam,Disability/AFN Organizations,0,2022-06-30
guam,Non-Profit Organizations,0,2022-06-30
guam,Neighborhood Groups,0,2022-06-30
guam,Faith-based Organizations,0,2022-06-30
guam,"Museums, Libraries, Parks, etc.",0,2022-06-30
guam,Media Organizations,0,2022-06-30
guam,Other,0,2022-06-30
hawaii,Individuals/Families,7,2022-06-30
hawaii,Childcare and Pre-Schools,0,2022-06-30
hawaii,K-12 Schools and Districts,"5,725",2022-06-30
hawaii,Colleges and Universities,0,2022-06-30
hawaii,Local Government,0,2022-06-30
hawaii,State Government,80,2022-06-30
hawaii,Federal/National Government (Including Military),0,2022-06-30
hawaii,Tribes/Indigenous Peoples,0,2022-06-30
hawaii,Businesses,0,2022-06-30
hawaii,Hotels and Other Lodgings,0,2022-06-30
hawaii,Healthcare,0,2022-06-30
hawaii,Senior Facilities/Communities,15,2022-06-30
hawaii,Disability/AFN Organizations,0,2022-06-30
hawaii,Non-Profit Organizations,0,2022-06-30
hawaii,Neighborhood Groups,0,2022-06-30
hawaii,Preparedness Organizations,0,2022-06-30
hawaii,Faith-based Organizations,0,2022-06-30
hawaii,"Museums, Libraries, Parks, etc.",0,2022-06-30
hawaii,Animal Shelter/Service Providers,0,2022-06-30
hawaii,Agriculture/Livestock Sector,0,2022-06-30
hawaii,Volunteer Radio Groups,0,2022-06-30
hawaii,Science/Engineering Organizations,0,2022-06-30
hawaii,Media Organizations,0,2022-06-30
hawaii,Other,0,2022-06-30
idaho,Individuals/Families,14,2022-06-30
idaho,Childcare and Pre-Schools,0,2022-06-30
idaho,K-12 Schools and Districts,"8,490",2022-06-30
idaho,Colleges and Universities,0,2022-06-30
idaho,Local Government,2,2022-06-30
idaho,State Government,0,2022-06-30
idaho,Federal/National Government (Including Military),0,2022-06-30
idaho,Tribes/Indigenous Peoples,0,2022-06-30
idaho,Businesses,0,2022-06-30
idaho,Hotels and Other Lodgings,0,2022-06-30
idaho,Healthcare,241,2022-06-30
idaho,Senior Facilities/Communities,0,2022-06-30
idaho,Disability/AFN Organizations,0,2022-06-30
idaho,Non-Profit Organizations,400,2022-06-30
idaho,Neighborhood Groups,0,2022-06-30
idaho,Preparedness Organizations,0,2022-06-30
idaho,Faith-based Organizations,0,2022-06-30
idaho,"Museums, Libraries, Parks, etc.",0,2022-06-30
idaho,Animal Shelter/Service Providers,0,2022-06-30
idaho,Agriculture/Livestock Sector,0,2022-06-30
idaho,Volunteer Radio Groups,0,2022-06-30
idaho,Science/Engineering Organizations,0,2022-06-30
idaho,Media Organizations,0,2022-06-30
idaho,Other,0,2022-06-30
montana,Individuals/Families,2,2022-06-30
montana,Childcare and Pre-Schools,0,2022-06-30
montana,K-12 Schools and Districts,"5,028",2022-06-30
montana,Colleges and Universities,"1,525",2022-06-30
montana,Local Government,0,2022-06-30
montana,State Government,"5,350",2022-06-30
montana,Federal/National Government (Including Military),0,2022-06-30
montana,Tribes/Indigenous Peoples,0,2022-06-30
montana,Businesses,0,2022-06-30
montana,Hotels and Other Lodgings,0,2022-06-30
montana,Healthcare,"1,405",2022-06-30
montana,Senior Facilities/Communities,0,2022-06-30
montana,Disability/AFN Organizations,0,2022-06-30
montana,Non-Profit Organizations,0,2022-06-30
montana,Neighborhood Groups,0,2022-06-30
montana,Preparedness Organizations,0,2022-06-30
montana,Faith-based Organizations,0,2022-06-30
montana,"Museums, Libraries, Parks, etc.",0,2022-06-30
montana,Animal Shelter/Service Providers,0,2022-06-30
montana,Agriculture/Livestock Sector,0,2022-06-30
montana,Volunteer Radio Groups,0,2022-06-30
montana,Science/Engineering Organizations,0,2022-06-30
montana,Media Organizations,0,2022-06-30
montana,Other,0,2022-06-30
nevada,Individuals/Families,15,2022-06-30
nevada,Childcare and Pre-Schools,105,2022-06-30
nevada,K-12 Schools and Districts,"8,668",2022-06-30
nevada,Colleges and Universities,0,2022-06-30
nevada,Local Government,"6,500",2022-06-30
nevada,State Government,0,2022-06-30
nevada,Federal/National Government (Including Military),0,2022-06-30
nevada,Tribes/Indigenous Peoples,0,2022-06-30
nevada,Businesses,310,2022-06-30
nevada,Hotels and Other Lodgings,0,2022-06-30
nevada,Healthcare,"4,303",2022-06-30
nevada,Senior Facilities/Communities,0,2022-06-30
nevada,Disability/AFN Organizations,10,2022-06-30
nevada,Non-Profit Organizations,4,2022-06-30
nevada,Neighborhood Groups,0,2022-06-30
nevada,Preparedness Organizations,0,2022-06-30
nevada,Faith-based Organizations,0,2022-06-30
nevada,"Museums, Libraries, Parks, etc.",0,2022-06-30
nevada,Animal Shelter/Service Providers,0,2022-06-30
nevada,Agriculture/Livestock Sector,0,2022-06-30
nevada,Volunteer Radio Groups,0,2022-06-30
nevada,Science/Engineering Organizations,10,2022-06-30
nevada,Media Organizations,0,2022-06-30
nevada,Other,0,2022-06-30
newmexico,Individuals/Families,3,2022-06-30
newmexico,Childcare and Pre-Schools,0,2022-06-30
newmexico,K-12 Schools and Districts,0,2022-06-30
newmexico,Colleges and Universities,0,2022-06-30
newmexico,Local Government,"1,500",2022-06-30
newmexico,State Government,70,2022-06-30
newmexico,Federal/National Government (Including Military),0,2022-06-30
newmexico,Tribes/Indigenous Peoples,0,2022-06-30
newmexico,Businesses,0,2022-06-30
newmexico,Hotels and Other Lodgings,0,2022-06-30
newmexico,Healthcare,20,2022-06-30
newmexico,Senior Facilities/Communities,0,2022-06-30
newmexico,Disability/AFN Organizations,0,2022-06-30
newmexico,Non-Profit Organizations,0,2022-06-30
newmexico,Neighborhood Groups,0,2022-06-30
newmexico,Preparedness Organizations,20,2022-06-30
newmexico,Faith-based Organizations,0,2022-06-30
newmexico,"Museums, Libraries, Parks, etc.",0,2022-06-30
newmexico,Animal Shelter/Service Providers,0,2022-06-30
newmexico,Agriculture/Livestock Sector,0,2022-06-30
newmexico,Volunteer Radio Groups,0,2022-06-30
newmexico,Science/Engineering Organizations,0,2022-06-30
newmexico,Media Organizations,0,2022-06-30
newmexico,Other,0,2022-06-30
northeast,Individuals/Families,8,2022-06-30
northeast,Childcare and Pre-Schools,520,2022-06-30
northeast,K-12 Schools and Districts,"18,248",2022-06-30
northeast,Colleges and Universities,152,2022-06-30
northeast,Local Government,16,2022-06-30
northeast,State Government,0,2022-06-30
northeast,Federal/National Government (Including Military),"1,400",2022-06-30
northeast,Tribes/Indigenous Peoples,0,2022-06-30
northeast,Businesses,"2,207",2022-06-30
northeast,Hotels and Other Lodgings,0,2022-06-30
northeast,Healthcare,141,2022-06-30
northeast,Senior Facilities/Communities,450,2022-06-30
northeast,Disability/AFN Organizations,0,2022-06-30
northeast,Non-Profit Organizations,0,2022-06-30
northeast,Neighborhood Groups,0,2022-06-30
northeast,Preparedness Organizations,0,2022-06-30
northeast,Faith-based Organizations,0,2022-06-30
northeast,"Museums, Libraries, Parks, etc.",0,2022-06-30
northeast,Animal Shelter/Service Providers,0,2022-06-30
northeast,Agriculture/Livestock Sector,0,2022-06-30
northeast,Volunteer Radio Groups,0,2022-06-30
northeast,Science/Engineering Organizations,0,2022-06-30
northeast,Media Organizations,0,2022-06-30
northeast,Other,0,2022-06-30
oregon,Individuals/Families,25,2022-06-30
oregon,Childcare and Pre-Schools,19,2022-06-30
oregon,K-12 Schools and Districts,"62,495",2022-06-30
oregon,Colleges and Universities,"12,800",2022-06-30
oregon,Local Government,"3,900",2022-06-30
oregon,State Government,"3,558",2022-06-30
oregon,Federal/National Government (Including Military),36,2022-06-30
oregon,Tribes/Indigenous Peoples,0,2022-06-30
oregon,Businesses,"38,030",2022-06-30
oregon,Hotels and Other Lodgings,0,2022-06-30
oregon,Healthcare,"3,114",2022-06-30
oregon,Senior Facilities/Communities,65,2022-06-30
oregon,Disability/AFN Organizations,0,2022-06-30
oregon,Non-Profit Organizations,"1,460",2022-06-30
oregon,Neighborhood Groups,0,2022-06-30
oregon,Preparedness Organizations,0,2022-06-30
oregon,Faith-based Organizations,0,2022-06-30
oregon,"Museums, Libraries, Parks, etc.",0,2022-06-30
oregon,Animal Shelter/Service Providers,0,2022-06-30
oregon,Agriculture/Livestock Sector,0,2022-06-30
oregon,Volunteer Radio Groups,7,2022-06-30
oregon,Science/Engineering Organizations,0,2022-06-30
oregon,Media Organizations,0,2022-06-30
oregon,Other,0,2022-06-30
puertorico,Individuals/Families,35,2022-06-30
puertorico,Childcare and Pre-Schools,31,2022-06-30
puertorico,K-12 Schools and Districts,"1,260",2022-06-30
puertorico,Colleges and Universities,625,2022-06-30
puertorico,Local Government,25,2022-06-30
puertorico,State Government,449,2022-06-30
puertorico,Federal/National Government (Including Military),0,2022-06-30
puertorico,Businesses,0,2022-06-30
puertorico,Hotels and Other Lodgings,0,2022-06-30
puertorico,Healthcare,505,2022-06-30
puertorico,Senior Facilities/Communities,109,2022-06-30
puertorico,Disability/AFN Organizations,0,2022-06-30
puertorico,Non-Profit Organizations,8,2022-06-30
puertorico,Neighborhood Groups,50,2022-06-30
puertorico,Preparedness Organizations,0,2022-06-30
puertorico,Faith-based Organizations,0,2022-06-30
puertorico,"Museums, Libraries, Parks, etc.",10,2022-06-30
puertorico,Animal Shelter/Service Providers,0,2022-06-30
puertorico,Agriculture/Livestock Sector,0,2022-06-30
puertorico,Volunteer Radio Groups,15,2022-06-30
puertorico,Science/Engineering Organizations,0,2022-06-30
puertorico,Media Organizations,0,2022-06-30
puertorico,Other,22,2022-06-30
southeast,Individuals/Families,51,2022-06-30
southeast,Childcare and Pre-Schools,98,2022-06-30
southeast,K-12 Schools and Districts,"507,704",2022-06-30
southeast,Colleges and Universities,"35,160",2022-06-30
southeast,Local Government,"1,263",2022-06-30
southeast,State Government,"7,460",2022-06-30
southeast,Federal/National Government (Including Military),"7,000",2022-06-30
southeast,Tribes/Indigenous Peoples,0,2022-06-30
southeast,Businesses,116,2022-06-30
southeast,Hotels and Other Lodgings,0,2022-06-30
southeast,Healthcare,"2,249",2022-06-30
southeast,Senior Facilities/Communities,150,2022-06-30
southeast,Disability/AFN Organizations,0,2022-06-30
southeast,Non-Profit Organizations,85,2022-06-30
southeast,Neighborhood Groups,0,2022-06-30
southeast,Preparedness Organizations,0,2022-06-30
southeast,Faith-based Organizations,0,2022-06-30
southeast,"Museums, Libraries, Parks, etc.",0,2022-06-30
southeast,Animal Shelter/Service Providers,0,2022-06-30
southeast,Agriculture/Livestock Sector,0,2022-06-30
southeast,Volunteer Radio Groups,0,2022-06-30
southeast,Science/Engineering Organizations,0,2022-06-30
southeast,Media Organizations,10,2022-06-30
southeast,Other,11,2022-06-30
texas,Individuals/Families,2,2022-06-30
texas,Childcare and Pre-Schools,0,2022-06-30
texas,K-12 Schools and Districts,0,2022-06-30
texas,Colleges and Universities,0,2022-06-30
texas,Local Government,0,2022-06-30
texas,State Government,0,2022-06-30
texas,Federal/National Government (Including Military),150,2022-06-30
texas,Tribes/Indigenous Peoples,0,2022-06-30
texas,Businesses,75,2022-06-30
texas,Hotels and Other Lodgings,12,2022-06-30
texas,Healthcare,0,2022-06-30
texas,Senior Facilities/Communities,0,2022-06-30
texas,Disability/AFN Organizations,0,2022-06-30
texas,Non-Profit Organizations,0,2022-06-30
texas,Neighborhood Groups,0,2022-06-30
texas,Preparedness Organizations,0,2022-06-30
texas,Faith-based Organizations,0,2022-06-30
texas,"Museums, Libraries, Parks, etc.",0,2022-06-30
texas,Animal Shelter/Service Providers,0,2022-06-30
texas,Agriculture/Livestock Sector,0,2022-06-30
texas,Volunteer Radio Groups,0,2022-06-30
texas,Science/Engineering Organizations,0,2022-06-30
texas,Media Organizations,0,2022-06-30
texas,Other,0,2022-06-30
uppermidwest,Individuals/Families,0,2022-06-30
uppermidwest,Childcare and Pre-Schools,0,2022-06-30
uppermidwest,K-12 Schools and Districts,0,2022-06-30
uppermidwest,Colleges and Universities,0,2022-06-30
uppermidwest,Local Government,0,2022-06-30
uppermidwest,State Government,0,2022-06-30
uppermidwest,Federal/National Government (Including Military),0,2022-06-30
uppermidwest,Tribes/Indigenous Peoples,0,2022-06-30
uppermidwest,Businesses,0,2022-06-30
uppermidwest,Hotels and Other Lodgings,0,2022-06-30
uppermidwest,Healthcare,0,2022-06-30
uppermidwest,Senior Facilities/Communities,0,2022-06-30
uppermidwest,Disability/AFN Organizations,0,2022-06-30
uppermidwest,Non-Profit Organizations,0,2022-06-30
uppermidwest,Neighborhood Groups,0,2022-06-30
uppermidwest,Preparedness Organizations,0,2022-06-30
uppermidwest,Faith-based Organizations,0,2022-06-30
uppermidwest,"Museums, Libraries, Parks, etc.",0,2022-06-30
uppermidwest,Animal Shelter/Service Providers,0,2022-06-30
uppermidwest,Agriculture/Livestock Sector,0,2022-06-30
uppermidwest,Volunteer Radio Groups,0,2022-06-30
uppermidwest,Science/Engineering Organizations,0,2022-06-30
uppermidwest,Media Organizations,0,2022-06-30
uppermidwest,Other,0,2022-06-30
usvi,Individuals/Families,0,2022-06-30
usvi,Childcare and Pre-Schools,113,2022-06-30
usvi,K-12 Schools and Districts,0,2022-06-30
usvi,Colleges and Universities,0,2022-06-30
usvi,Local Government,0,2022-06-30
usvi,State Government,0,2022-06-30
usvi,Federal/National Government (Including Military),0,2022-06-30
usvi,Businesses,0,2022-06-30
usvi,Hotels and Other Lodgings,0,2022-06-30
usvi,Healthcare,0,2022-06-30
usvi,Senior Facilities/Communities,0,2022-06-30
usvi,Disability/AFN Organizations,0,2022-06-30
usvi,Non-Profit Organizations,0,2022-06-30
usvi,Neighborhood Groups,0,2022-06-30
usvi,Preparedness Organizations,0,2022-06-30
usvi,Faith-based Organizations,0,2022-06-30
usvi,"Museums, Libraries, Parks, etc.",0,2022-06-30
usvi,Animal Shelter/Service Providers,0,2022-06-30
usvi,Agriculture/Livestock Sector,0,2022-06-30
usvi,Volunteer Radio Groups,0,2022-06-30
usvi,Science/Engineering Organizations,0,2022-06-30
usvi,Media Organizations,0,2022-06-30
usvi,Other,0,2022-06-30
utah,Individuals/Families,"2,129",2022-06-30
utah,Childcare and Pre-Schools,"8,913",2022-06-30
utah,K-12 Schools and Districts,"623,836",2022-06-30
utah,Colleges and Universities,"143,052",2022-06-30
utah,Local Government,"18,298",2022-06-30
utah,State Government,"21,361",2022-06-30
utah,Federal/National Government (Including Military),219,2022-06-30
utah,Tribes/Indigenous Peoples,25,2022-06-30
utah,Businesses,"21,945",2022-06-30
utah,Hotels and Other Lodgings,0,2022-06-30
utah,Healthcare,"14,434",2022-06-30
utah,Senior Facilities/Communities,"3,792",2022-06-30
utah,Disability/AFN Organizations,591,2022-06-30
utah,Non-Profit Organizations,"4,643",2022-06-30
utah,Neighborhood Groups,"2,955",2022-06-30
utah,Preparedness Organizations,766,2022-06-30
utah,Faith-based Organizations,"14,542",2022-06-30
utah,"Museums, Libraries, Parks, etc.",90,2022-06-30
utah,Animal Shelter/Service Providers,0,2022-06-30
utah,Agriculture/Livestock Sector,0,2022-06-30
utah,Volunteer Radio Groups,513,2022-06-30
utah,Science/Engineering Organizations,156,2022-06-30
utah,Media Organizations,230,2022-06-30
utah,Other,982,2022-06-30
washington,Individuals/Families,104,2022-06-30
washington,Childcare and Pre-Schools,"1,085",2022-06-30
washington,K-12 Schools and Districts,"148,434",2022-06-30
washington,Colleges and Universities,"8,334",2022-06-30
washington,Local Government,"12,434",2022-06-30
washington,State Government,"8,351",2022-06-30
washington,Federal/National Government (Including Military),"34,000",2022-06-30
washington,Tribes/Indigenous Peoples,640,2022-06-30
washington,Businesses,"5,736",2022-06-30
washington,Hotels and Other Lodgings,0,2022-06-30
washington,Healthcare,"27,467",2022-06-30
washington,Senior Facilities/Communities,875,2022-06-30
washington,Disability/AFN Organizations,0,2022-06-30
washington,Non-Profit Organizations,144,2022-06-30
washington,Neighborhood Groups,210,2022-06-30
washington,Preparedness Organizations,10,2022-06-30
washington,Faith-based Organizations,0,2022-06-30
washington,"Museums, Libraries, Parks, etc.",45,2022-06-30
washington,Animal Shelter/Service Providers,0,2022-06-30
washington,Agriculture/Livestock Sector,0,2022-06-30
washington,Volunteer Radio Groups,41,2022-06-30
washington,Science/Engineering Organizations,335,2022-06-30
washington,Media Organizations,0,2022-06-30
washington,Other,50,2022-06-30
wyoming,Individuals/Families,0,2022-06-30
wyoming,Childcare and Pre-Schools,0,2022-06-30
wyoming,K-12 Schools and Districts,282,2022-06-30
wyoming,Colleges and Universities,0,2022-06-30
wyoming,Local Government,0,2022-06-30
wyoming,State Government,0,2022-06-30
wyoming,Federal/National Government (Including Military),0,2022-06-30
wyoming,Tribes/Indigenous Peoples,0,2022-06-30
wyoming,Businesses,0,2022-06-30
wyoming,Hotels and Other Lodgings,0,2022-06-30
wyoming,Healthcare,0,2022-06-30
wyoming,Senior Facilities/Communities,0,2022-06-30
wyoming,Disability/AFN Organizations,0,2022-06-30
wyoming,Non-Profit Organizations,20,2022-06-30
wyoming,Neighborhood Groups,0,2022-06-30
wyoming,Preparedness Organizations,0,2022-06-30
wyoming,Faith-based Organizations,0,2022-06-30
wyoming,"Museums, Libraries, Parks, etc.",0,2022-06-30
wyoming,Animal Shelter/Service Providers,0,2022-06-30
wyoming,Agriculture/Livestock Sector,0,2022-06-30
wyoming,Volunteer Radio Groups,0,2022-06-30
wyoming,Science/Engineering Organizations,0,2022-06-30
wyoming,Media Organizations,0,2022-06-30
wyoming,Other,0,2022-06-30
yukon,Individuals/Families,0,2022-06-30
yukon,Childcare and Pre-Schools,0,2022-06-30
yukon,K-12 Schools and Districts,0,2022-06-30
yukon,Colleges and Universities,0,2022-06-30
yukon,Local Government,90,2022-06-30
yukon,Federal/National Government (Including Military),0,2022-06-30
yukon,Businesses,0,2022-06-30
yukon,Hotels and Other Lodgings,0,2022-06-30
yukon,Healthcare,0,2022-06-30
yukon,Senior Facilities/Communities,0,2022-06-30
yukon,Disability/AFN Organizations,0,2022-06-30
yukon,Non-Profit Organizations,0,2022-06-30
yukon,Preparedness Organizations,0,2022-06-30
yukon,Faith-based Organizations,0,2022-06-30
yukon,"Museums, Libraries, Parks, etc.",0,2022-06-30
yukon,Animal Shelter/Service Providers,0,2022-06-30
yukon,Agriculture/Livestock Sector,0,2022-06-30
yukon,Volunteer Radio Groups,0,2022-06-30
yukon,Science/Engineering Organizations,0,2022-06-30
yukon,Media Organizations,0,2022-06-30
yukon,Other,0,2022-06-30
state,category,number,date
alaska,Individuals/Families,9,2022-07-03
alaska,Childcare and Pre-Schools,0,2022-07-03
alaska,K-12 Schools and Districts,"1,048",2022-07-03
alaska,Colleges and Universities,0,2022-07-03
alaska,Local Government,0,2022-07-03
alaska,State Government,500,2022-07-03
alaska,Federal/National Government (Including Military),"1,030",2022-07-03
alaska,Tribes/Indigenous Peoples,0,2022-07-03
alaska,Businesses,907,2022-07-03
alaska,Hotels and Other Lodgings,0,2022-07-03
alaska,Healthcare,"3,695",2022-07-03
alaska,Senior Facilities/Communities,15,2022-07-03
alaska,Disability/AFN Organizations,0,2022-07-03
alaska,Non-Profit Organizations,15,2022-07-03
alaska,Neighborhood Groups,0,2022-07-03
alaska,Preparedness Organizations,0,2022-07-03
alaska,Faith-based Organizations,0,2022-07-03
alaska,"Museums, Libraries, Parks, etc.",0,2022-07-03
alaska,Animal Shelter/Service Providers,0,2022-07-03
alaska,Agriculture/Livestock Sector,0,2022-07-03
alaska,Volunteer Radio Groups,0,2022-07-03
alaska,Science/Engineering Organizations,0,2022-07-03
alaska,Media Organizations,0,2022-07-03
alaska,Other,0,2022-07-03
americansamoa,Individuals/Families,0,2022-07-03
americansamoa,Childcare and Pre-Schools,0,2022-07-03
americansamoa,K-12 Schools and Districts,0,2022-07-03
americansamoa,Colleges and Universities,0,2022-07-03
americansamoa,Local Government,100,2022-07-03
americansamoa,State Government,0,2022-07-03
americansamoa,Federal/National Government (Including Military),0,2022-07-03
americansamoa,Tribes/Indigenous Peoples,0,2022-07-03
americansamoa,Businesses,6,2022-07-03
americansamoa,Hotels and Other Lodgings,0,2022-07-03
americansamoa,Healthcare,0,2022-07-03
americansamoa,Senior Facilities/Communities,0,2022-07-03
americansamoa,Disability/AFN Organizations,0,2022-07-03
americansamoa,Non-Profit Organizations,0,2022-07-03
americansamoa,Neighborhood Groups,0,2022-07-03
americansamoa,Preparedness Organizations,0,2022-07-03
americansamoa,Faith-based Organizations,0,2022-07-03
americansamoa,"Museums, Libraries, Parks, etc.",0,2022-07-03
americansamoa,Animal Shelter/Service Providers,0,2022-07-03
americansamoa,Agriculture/Livestock Sector,0,2022-07-03
americansamoa,Volunteer Radio Groups,0,2022-07-03
americansamoa,Science/Engineering Organizations,0,2022-07-03
americansamoa,Media Organizations,0,2022-07-03
americansamoa,Other,0,2022-07-03
arizona,Individuals/Families,5,2022-07-03
arizona,Childcare and Pre-Schools,0,2022-07-03
arizona,K-12 Schools and Districts,"11,690",2022-07-03
arizona,Colleges and Universities,0,2022-07-03
arizona,Local Government,600,2022-07-03
arizona,State Government,0,2022-07-03
arizona,Federal/National Government (Including Military),0,2022-07-03
arizona,Tribes/Indigenous Peoples,0,2022-07-03
arizona,Businesses,0,2022-07-03
arizona,Hotels and Other Lodgings,0,2022-07-03
arizona,Healthcare,275,2022-07-03
arizona,Senior Facilities/Communities,0,2022-07-03
arizona,Disability/AFN Organizations,0,2022-07-03
arizona,Non-Profit Organizations,0,2022-07-03
arizona,Neighborhood Groups,0,2022-07-03
arizona,Preparedness Organizations,0,2022-07-03
arizona,Faith-based Organizations,0,2022-07-03
arizona,"Museums, Libraries, Parks, etc.",0,2022-07-03
arizona,Animal Shelter/Service Providers,0,2022-07-03
arizona,Agriculture/Livestock Sector,0,2022-07-03
arizona,Volunteer Radio Groups,0,2022-07-03
arizona,Science/Engineering Organizations,0,2022-07-03
arizona,Media Organizations,0,2022-07-03
arizona,Other,0,2022-07-03
california,Individuals/Families,738,2022-07-03
california,Childcare and Pre-Schools,"18,376",2022-07-03
california,K-12 Schools and Districts,"4,476,171",2022-07-03
california,Colleges and Universities,"1,213,896",2022-07-03
california,Local Government,"536,527",2022-07-03
california,State Government,"63,906",2022-07-03
california,Federal/National Government (Including Military),"97,236",2022-07-03
california,Businesses,"170,474",2022-07-03
california,Hotels and Other Lodgings,"2,150",2022-07-03
california,Healthcare,"129,586",2022-07-03
california,Senior Facilities/Communities,"16,398",2022-07-03
california,Disability/AFN Organizations,"2,391",2022-07-03
california,Non-Profit Organizations,"28,251",2022-07-03
california,Neighborhood Groups,"13,550",2022-07-03
california,Preparedness Organizations,"1,723",2022-07-03
california,Faith-based Organizations,"127,829",2022-07-03
california,"Museums, Libraries, Parks, etc.","1,735",2022-07-03
california,Animal Shelter/Service Providers,110,2022-07-03
california,Agriculture/Livestock Sector,0,2022-07-03
california,Volunteer Radio Groups,365,2022-07-03
california,Science/Engineering Organizations,182,2022-07-03
california,Media Organizations,0,2022-07-03
california,Other,"23,565",2022-07-03
centralus,Individuals/Families,134,2022-07-03
centralus,Childcare and Pre-Schools,700,2022-07-03
centralus,K-12 Schools and Districts,"571,365",2022-07-03
centralus,Colleges and Universities,"42,725",2022-07-03
centralus,Local Government,"3,363",2022-07-03
centralus,State Government,"20,894",2022-07-03
centralus,Federal/National Government (Including Military),"15,000",2022-07-03
centralus,Tribes/Indigenous Peoples,0,2022-07-03
centralus,Businesses,"43,201",2022-07-03
centralus,Hotels and Other Lodgings,0,2022-07-03
centralus,Healthcare,"17,477",2022-07-03
centralus,Senior Facilities/Communities,525,2022-07-03
